dataset,k,d,ftr_extractor,classifier,fold,trn_oa,trn_aa,trn_f1_macro,trn_f1_c0,trn_f1_c1,trn_f1_c2,trn_f1_c3,trn_f1_c4,trn_f1_c5,trn_f1_c6,trn_f1_c7,trn_f1_c8,val_oa,val_aa,val_f1_macro,val_f1_c0,val_f1_c1,val_f1_c2,val_f1_c3,val_f1_c4,val_f1_c5,val_f1_c6,val_f1_c7,val_f1_c8,tst_oa,tst_aa,tst_f1_macro,tst_f1_c0,tst_f1_c1,tst_f1_c2,tst_f1_c3,tst_f1_c4,tst_f1_c5,tst_f1_c6,tst_f1_c7,tst_f1_c8
Pavia_University,0.75,4,MAE_VIT,RF,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.880539222716191,0.7919285002943615,0.7758760703685602,0.8651044965167828,0.9046080598537664,0.5882352941176471,0.9405405405405406,1.0,0.7924379677038204,0.0,0.8940201302545885,0.9979381443298968,0.9369807318366624,0.9087252014213492,0.8874649835937841,0.8491803278688524,0.9827633378932968,0.7177280550774526,0.9066305818673884,0.9948364888123924,0.8072727272727273,0.8665447897623401,0.8677130044843049,0.9945155393053016
Pavia_University,0.75,4,MAE_VIT,RF,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9089534688392408,0.8435560795120521,0.8272841805571858,0.9459745762711864,0.9211711711711712,0.0,0.9641214351425944,1.0,0.8438697318007663,0.8785529715762274,0.8918677390527256,1.0,0.936803959695952,0.9005587113626551,0.8947041505941744,0.9030856149500216,0.9726405969324304,0.8698999230177059,0.8891855807743658,0.9948364888123924,0.7161500815660685,0.8458646616541353,0.8661588683351469,0.9945155393053016
Pavia_University,0.75,4,MAE_VIT,RF,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9072557608074652,0.9091615136108016,0.8714983191480088,0.9354614850798056,0.8806789815277084,0.5034013605442177,0.9862745098039216,0.998661311914324,0.9098837209302324,0.7391304347826086,0.8938244853737811,0.9961685823754788,0.9463496552943256,0.9182841124336149,0.8935387550934093,0.8899159663865546,0.984185664407476,0.8413575374901342,0.8986666666666666,0.9948364888123924,0.8371246587807097,0.7535641547861507,0.847682119205298,0.9945155393053016
Pavia_University,0.75,8,MAE_VIT,RF,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.898314084694013,0.8627160741015801,0.8205414030692206,0.9687660010240656,0.9498812082814798,0.3123287671232876,0.8765843895930621,1.0,0.7716049382716049,0.927536231884058,0.5781710914454278,1.0,0.9380413646809262,0.8873318668647899,0.8841103858227937,0.9192273924495172,0.9810170430926978,0.7346938775510204,0.802784222737819,1.0,0.8743633276740238,0.913274336283186,0.7407407407407407,0.9908925318761383
Pavia_University,0.75,8,MAE_VIT,RF,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9045549374130736,0.8865932416285778,0.880509088217431,0.9548272807794508,0.9557522123893806,0.7710241465445462,0.9519572953736656,1.0,0.6419753086419753,0.8450704225352113,0.8215189873417722,0.9824561403508772,0.958370160862648,0.929234169846932,0.9180599733755288,0.9215167548500882,0.9899363318956664,0.8376623376623377,0.8995983935742972,1.0,0.9090909090909092,0.8936936936936937,0.8183673469387756,0.9926739926739928
Pavia_University,0.75,8,MAE_VIT,RF,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9281514412734836,0.8146525136438633,0.801945037131987,0.8679004467134652,0.9592791543926528,0.6153846153846154,0.968503937007874,1.0,0.9105504587155964,0.0,0.902097902097902,0.9937888198757764,0.950945730952802,0.9191691555937108,0.9088151800199936,0.8893671975893241,0.988227241615332,0.7787903893951947,0.890625,1.0,0.8934198331788693,0.924956369982548,0.8212765957446808,0.9926739926739928
Pavia_University,0.75,8,MAE_VIT,RF,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9576684024861416,0.8636243224750213,0.8552395877510945,0.9704329461457232,0.9685283687943262,0.0,0.9672131147540984,1.0,0.941117764471058,0.9117647058823528,0.9380993897122928,1.0,0.955541806611278,0.9233529939965354,0.9139678083893626,0.9177718832891246,0.9886441373648928,0.8382470119521912,0.9028871391076116,1.0,0.8776844070961718,0.8991150442477877,0.8086866597724922,0.9926739926739928
Pavia_University,0.75,8,MAE_VIT,RF,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93372690916016,0.9434487192286524,0.8847731721466092,0.940848990953375,0.942468619246862,0.3900414937759336,0.9705882352941176,0.998661311914324,0.9649614576033636,0.8666666666666667,0.8925531914893617,0.9961685823754788,0.955541806611278,0.9242060307039904,0.9111266114026596,0.928509154315606,0.9895947426067908,0.8006644518272426,0.9043250327653998,0.9982847341337908,0.9179723502304148,0.8992805755395683,0.7724974721941354,0.989010989010989
Pavia_University,0.75,16,MAE_VIT,RF,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8919421213328024,0.8574847959581762,0.8268358215276579,0.9663265306122448,0.9405208688729672,0.3789473684210526,0.857707509881423,1.0,0.754803996925442,0.9305555555555556,0.61698956780924,0.9956709956709956,0.9428142124801132,0.8939824017227173,0.8940096626679827,0.931202840656902,0.9806442693211668,0.7842809364548495,0.7880870561282932,1.0,0.8985765124555161,0.9173989455184536,0.7531956735496559,0.9927007299270072
Pavia_University,0.75,16,MAE_VIT,RF,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.905250347705146,0.8911957278559756,0.8838844539760201,0.9468577728776184,0.9569321533923304,0.8112449799196787,0.9481216457960644,1.0,0.65,0.809437386569873,0.8441308531109686,0.9882352941176472,0.9619939897472158,0.9339704644638344,0.9243187378905962,0.9394479073909172,0.98905758446177,0.8787644787644787,0.8717277486910995,0.9982788296041308,0.9250693802035151,0.9045045045045044,0.8175026680896478,0.9945155393053016
Pavia_University,0.75,16,MAE_VIT,RF,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9271475691954684,0.9279826295223615,0.92141339350375,0.8716956802063185,0.9541446208112876,0.7058823529411765,0.9596879063719116,1.0,0.90902394106814,1.0,0.9005847953216374,0.991701244813278,0.954392787696659,0.924619881189646,0.9163343067165044,0.9040139616055848,0.9867196056955092,0.8321400159108989,0.8778625954198473,1.0,0.8953271028037383,0.9244288224956064,0.8356909684439608,0.9908256880733946
Pavia_University,0.75,16,MAE_VIT,RF,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9492692759952964,0.8674729712668691,0.8524253322209151,0.971006852925672,0.958351409978308,0.0,0.9760589318600368,1.0,0.9078604893284749,0.9223057644110276,0.936244541484716,1.0,0.9585469330033588,0.929816232657481,0.921202509055481,0.9396396396396396,0.985376520431871,0.8949357520786092,0.8705583756345178,0.9982847341337908,0.872093023255814,0.9074733096085408,0.8297872340425532,0.9926739926739928
Pavia_University,0.75,16,MAE_VIT,RF,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9358217482384308,0.9403380886841798,0.8803141921007798,0.9308437067773168,0.9536842105263158,0.3559322033898305,0.9793103448275862,0.998661311914324,0.9731987469544032,0.847682119205298,0.8873465029364656,0.9961685823754788,0.9547463319780802,0.9227428253400036,0.9077626137952358,0.9304347826086956,0.988359353601753,0.8278092158447857,0.871536523929471,0.9930795847750864,0.9266917293233082,0.8698884758364313,0.7693898655635988,0.9926739926739928
Pavia_University,0.75,32,MAE_VIT,RF,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8936678614097969,0.8645913623501561,0.8333247525218451,0.9768399382398352,0.9399750368773404,0.4215938303341902,0.8663101604278075,1.0,0.7357910906298003,0.9219858156028368,0.6374269005847953,1.0,0.9505038006010252,0.9074382264810228,0.9072013862424276,0.9368327402135233,0.9834231247409864,0.8311475409836065,0.8266666666666667,1.0,0.8944636678200693,0.9090909090909092,0.7905138339920948,0.9926739926739928
Pavia_University,0.75,32,MAE_VIT,RF,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9090751043115438,0.9109983598323932,0.9007600972947792,0.9450886020564429,0.9559600704638872,0.8466353677621283,0.9414941494149416,1.0,0.7761194029850746,0.7874306839186691,0.8599605522682445,0.9941520467836256,0.9667668375464028,0.9394713092256964,0.9309813066659236,0.9420224719101123,0.9911674084217732,0.9141989369779804,0.8779840848806366,1.0,0.9384057971014492,0.8848263254113345,0.8375527426160337,0.9926739926739928
Pavia_University,0.75,32,MAE_VIT,RF,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9390506238347912,0.8242251730651634,0.8141641559943547,0.8818998716302953,0.966468739084876,0.6705202312138728,0.9712793733681462,1.0,0.932883389576303,0.0,0.9085580304806564,0.9958677685950412,0.9584585469330034,0.9317359797334732,0.9221775703443472,0.9102058694699956,0.9883736834906306,0.8560250391236307,0.8754813863928113,0.9982788296041308,0.9073724007561436,0.9187279151943464,0.8524590163934426,0.9926739926739928
Pavia_University,0.75,32,MAE_VIT,RF,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9593482277843104,0.8652251620913477,0.85436766275463,0.967979002624672,0.9691358024691358,0.0,0.96398891966759,1.0,0.9428284854563692,0.8944723618090452,0.9509043927648578,1.0,0.9678274703906664,0.9450643366247314,0.9359268045295978,0.9433620299048482,0.9902992212050826,0.9303703703703704,0.9066666666666666,0.9982788296041308,0.9032863849765258,0.9012567324955116,0.8553054662379421,0.9945155393053016
Pavia_University,0.75,32,MAE_VIT,RF,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9346791087411922,0.9415578830784356,0.8847502960080418,0.9450243562978428,0.9408033826638478,0.4048582995951417,0.985279685966634,0.998661311914324,0.9624739402362752,0.8356164383561644,0.8938666666666667,0.9961685823754788,0.9597843379883332,0.9319898617099048,0.9151283368789952,0.9265734265734266,0.9907641786960388,0.865414710485133,0.9006451612903226,1.0,0.9313264346190028,0.8291746641074856,0.7995824634655533,0.9926739926739928
Pavia_University,0.75,64,MAE_VIT,RF,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9028275587415372,0.8769249585466091,0.8387402857684828,0.977914740626605,0.9481800657670938,0.3915343915343915,0.8763297872340425,1.0,0.7761425251742835,0.9428571428571428,0.6357039187227866,1.0,0.951829591656355,0.908837795460861,0.907191385653423,0.943630714602752,0.9853012214477952,0.808688387635756,0.8208232445520581,0.9982847341337908,0.92091388400703,0.9206349206349206,0.7719298245614035,0.9945155393053016
Pavia_University,0.75,64,MAE_VIT,RF,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9175938803894298,0.801563541088382,0.7930092853835611,0.9438742083424329,0.9626112759643916,0.8798151001540832,0.9565217391304348,0.0,0.7323943661971831,0.7749766573295985,0.8927381745502998,0.9941520467836256,0.967120381827824,0.9453209429572552,0.9325006328757488,0.9386666666666666,0.9909109546914509,0.9108910891089108,0.8769017980636238,0.9982847341337908,0.9372156505914468,0.8864468864468864,0.8586723768736617,0.9945155393053016
Pavia_University,0.75,64,MAE_VIT,RF,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9426358812562742,0.9475771742402236,0.9350256680462092,0.8801546391752577,0.967311072056239,0.750733137829912,0.9696969696969696,1.0,0.9367837338262476,1.0,0.914683691236216,0.9958677685950412,0.9595191797772672,0.9351383344903614,0.9237560978213902,0.9136125654450262,0.9892708262147202,0.8397435897435898,0.8855989232839838,0.9982847341337908,0.913649025069638,0.9244288224956064,0.8547008547008547,0.9945155393053016
Pavia_University,0.75,64,MAE_VIT,RF,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9548126994792542,0.8655335973634349,0.8544557769300779,0.9705263157894736,0.960660725929146,0.0,0.9715857011915674,1.0,0.9178794178794178,0.915841584158416,0.9536082474226804,1.0,0.96738554003889,0.946060063747892,0.9353166752282572,0.9484629294755876,0.9901719901719902,0.9158600148920328,0.8991825613079019,1.0,0.9029217719132894,0.9181494661921707,0.8504273504273504,0.9926739926739928
Pavia_University,0.75,64,MAE_VIT,RF,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.943248904970482,0.954243706937622,0.8887013686082371,0.948555320648344,0.9585106382978724,0.3744680851063829,0.9851924975320828,0.998661311914324,0.975828729281768,0.8609271523178808,0.9,0.9961685823754788,0.9613752872547286,0.9359198932060884,0.9202567526109002,0.941952506596306,0.9900963048972063,0.860062893081761,0.8954423592493298,1.0,0.9325842696629212,0.8766114180478821,0.7928870292887029,0.9926739926739928
Pavia_University,1.0,2,MAE_VIT,RF,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8870303995752025,0.865647381745045,0.834921315968083,0.9720496894409938,0.9348273496455524,0.4517766497461929,0.7920193470374849,1.0,0.7905460472697636,0.951048951048951,0.6220238095238095,1.0,0.9204525366802192,0.8661164175953083,0.8690936676326083,0.9171416045594036,0.9641639412706144,0.7689684569479965,0.7519466073414905,0.996551724137931,0.7274247491638796,0.93006993006993,0.7710604558969276,0.9945155393053016
Pavia_University,1.0,2,MAE_VIT,RF,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90942280945758,0.8691448080087516,0.8658110855252414,0.954087346024636,0.9326923076923076,0.8379013312451057,0.939366515837104,1.0,0.4132231404958678,0.8662640207075065,0.8545454545454545,0.9942196531791908,0.9375110482587944,0.9010556268870852,0.8993837086170005,0.9321957790749889,0.969709514938246,0.8878648233486943,0.8559782608695652,0.996551724137931,0.6995951417004048,0.9126559714795008,0.8435517970401691,0.9963503649635036
Pavia_University,1.0,2,MAE_VIT,RF,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8890004302308906,0.9161604283440048,0.9015872382179188,0.8758002560819462,0.910358904575608,0.6705202312138728,0.9601063829787234,1.0,0.7927070947284979,1.0,0.906854130052724,0.9979381443298968,0.9241647516351424,0.8846558448262751,0.8746874598242579,0.874422511549769,0.9696553618014554,0.7300771208226221,0.845360824742268,0.996551724137931,0.6845397676496873,0.9354275741710296,0.8434782608695652,0.9926739926739928
Pavia_University,1.0,2,MAE_VIT,RF,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8926591634470015,0.8330598251484765,0.8245551877274911,0.9616204690831556,0.8918371936136721,0.0,0.9552772808586762,1.0,0.7790811339198436,0.9290953545232272,0.9040852575488456,1.0,0.9245182959165636,0.8833216272399093,0.8852662486807211,0.9240337627721013,0.9611994169500936,0.8688906128782001,0.857516339869281,0.996551724137931,0.6144200626959248,0.9126559714795008,0.8394543546694648,0.9926739926739928
Pavia_University,1.0,2,MAE_VIT,RF,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8880213292706152,0.9011342878694808,0.8721488010036692,0.9432375613174492,0.815653964984552,0.519298245614035,0.9737609329446064,0.998661311914324,0.872416250890948,0.8311688311688312,0.8989735278227985,0.9961685823754788,0.933975605444582,0.8943932273990379,0.883814999471917,0.9148566463944396,0.9735849056603774,0.814935064935065,0.863102998696219,0.9948364888123924,0.7199281867145422,0.8884826325411335,0.7937823834196891,0.9908256880733946
Pavia_University,1.0,4,MAE_VIT,RF,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8624717907872029,0.8487301645624056,0.814020299809116,0.9684638860630722,0.9127281235376696,0.4,0.7911164465786314,1.0,0.6987951807228916,0.9420289855072465,0.6130500758725341,1.0,0.9254021566201168,0.8707840220343681,0.8733958668369969,0.898876404494382,0.9694896320603226,0.7688356164383562,0.7060063224446786,0.996551724137931,0.832913518052057,0.905861456483126,0.7875125881168177,0.9945155393053016
Pavia_University,1.0,4,MAE_VIT,RF,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.902816411682893,0.8753129668621303,0.8694793370904945,0.9457123864391758,0.9596142254370102,0.805111821086262,0.9602824360105914,1.0,0.5102040816326531,0.8243727598566308,0.8258642765685019,0.9941520467836256,0.9508573448824466,0.9191885095678956,0.9124091108251464,0.9078947368421052,0.9828642213199368,0.8703125,0.8931506849315068,0.9948364888123924,0.8312551953449709,0.8852459016393442,0.853448275862069,0.9926739926739928
Pavia_University,1.0,4,MAE_VIT,RF,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9021941775419476,0.8051651459134208,0.7899413130441556,0.8686224489795918,0.928534879754392,0.622478386167147,0.948509485094851,1.0,0.8467552775605942,0.0,0.8966331955109273,0.9979381443298968,0.9421071239172706,0.9121913039414288,0.8975657871499886,0.8661087866108786,0.983433734939759,0.7512520868113522,0.8891855807743658,0.9948364888123924,0.8312159709618875,0.9039145907473308,0.8654708520179372,0.9926739926739928
